,VAR_ID_TRABAJO,VAR_ID_PERSONA,VAR_ID_EMPRESA,VAR_ID_APORTACION,INT_ID_AFILIACION
48,0459ef645813448b814d3501ac55e8f3,5be796924b1344e8be855f10db17b008,34abccbea48f4d23b9f9caea402cdd12,6a73aea738f241bb88caf132c3e5f994,8b3d379982124995bf861aea79aa9e0d
49,8ab0a0e23b194be8b4c8211d1ed7dd18,8c7925b78a454bcab36f996d3fbd4cc9,6ae2e357212f41a59be6cdf14d63a9f5,5ab372a71f65402f9e45561887101698,615e28c239ac41a6854aa651d5a90753
50,03e57494518248eebe41cc987c990811,49b93c66cf3e4817a05626157d1e6e1b,0a58c3df678747328026c7ee263afbd2,af115068ecba41a5967b4db86725ca9d,1bb9de9ad2ed43c390148ea118cc8b89
51,a3d2cc03a0f242ee8827f724f5034d69,652c8364eeb44c138ed1d7cd1c9a0ce4,a187582605b940ad87eaa02c7610b2e4,ebeaa25c08e641f69bbb72cf90beffc4,4f4c1afda3a94d27be5b598fe0b60aa8
52,911e1336c4f84149bba933aa00e9fe8c,49ded474fe284a45bbb67b09a21b733c,81f24cc89571436dba8317ae26966bc4,4bc9bea034574debbfcc2e736d851f64,162af7d2407f49ad96d49922a0a36c93
53,27efa7826ef745a3ade3bf10415c2603,3cadf22f3c2d461bae4d6e0226774699,8dcfbe1f710c46de9ab4ac39402b829d,b920d06da5fd441ea445c52c1457dc78,9eb961a996d54ad3b2df0770b0806e7b
54,a86a20e257244f7da0a4ed3949fc7830,2993cdaaeb40428cb7898fd40d0a279a,1d679c50c0bc4ad4a3711326f416409d,25169adc863d454b923f3be4990a353c,3bf9f4343faf4768ba732b72ffd9855d
55,723ea91331484ae29d47ecd56134d1ae,9b78e00e8d7c4d4a884920ed4608519a,c051337fd3d149ba908dda4a6bbab5cb,1a086613dc3f44cd9f08bf2de33dfebc,08b754722b3946a7a6930bdb2945c539
56,a6260e17bdfd4d49a6f2bc56257f70c4,730965be4c2140f69282c5e67541ccea,61868a04904e44a29e36f50ac976c0e4,6e5e9fc9b2f9471aa94555fa3c88f501,102a567d0eeb434c9f5825767f2138b1
57,fc8f1acfb00a4d20a97fdd0c4475d310,fab4a08418dd47c89b86f32f14ad0ac8,df0c969268634712953ca64aecd709a8,aaf13ac75309402d90d5a5f6bb6076c4,870c74b084184e2d847fe56e624f1a1a
58,3a846b5b839b45f09364350f84242330,acd9dcbee3c547e4a663adece0b901cd,f93ad7627b064b378f4bfc7224c0174a,c6a13af25c2a45efa7a1268575a76adc,3c7af8f725b444caa0048ed2787e702b
59,e11f9eb7b034485d8ccfe5a6c439b224,4c1821a77b634d868b485a3660c23e40,baea1f26aaca49bf8d80acac5447953f,ec47404e3d9a4a8785a22591c2f27369,2990498d90c8493b9a535c14810b4ef4
60,7b205f59c3f74a3e9fb55c4afbb9f0f7,87b9ddbece5747a59dc49e143955e1fc,82cdf15afeea4729ba5af58c1530b9c6,62e27327a56b417f94c115e6949e67a2,405e242ed0e14753a58d8842e55d0819
61,feb591fa4ebe4890a6acf0b42865e2c0,e527721627e54ee5ac1d690fa571e549,56c691cbf7e44b0ca8d1b7525a73fcde,afb8cb4ffef1488883ccd2138a1b685f,c68f6e2b21104d9e97a7eab4f48b7ca2
62,894094a5d68f44e59e59acafdd25d8f1,fc5a8d87d95a414b93237a90537ebb91,8b25309b708047739467d0ecd058b984,99edc8b00deb4796b26fef86f710c65c,e9a9aa7c442a465aa7ec5001bd4bc7d3
63,dfc2397ea9ca4285a03ec1bd61ee40ce,1dc1f96f0dfd42598933c39ee2331013,7b7e9eae1e8148efbdf7e944f1b5ac58,0d4ab5f542a24b9581c7bd9662ce2cf4,6c4708df893744e78b11036ce5444f5c
64,0cd0b65ea3e345e98248da1cdee4b2c3,28f0364a408c4dc2b98e0eab8fa59154,2a93eac06d5a4927b8705a8e5bd2c24c,22aeb222575f4a42a905d920fd6b3be6,17af4c7d2dae40d0845d53d2ee36a72b
65,04174a2118e04e52b784a286132a2d7b,0fcc5538611540868c16674c9d265712,94754b93337140d9845a6e30608c6036,ccd1c031bad14f6fbd72f060b902588a,faee7c3ce4844d9b8a7cbebbb7b29998
66,261115edb6014e918ccc24da758ee948,08945ae5b4694c26ae282b2e00e7ec39,8eba62cd27d74feaa5a58ca5055a47fc,2f3d1b9a14504bb9a180b1b0e3c63bb4,c23a3197a83b4085867d461f326cf495
67,8881f7645f0c401399432c2b42436246,69999c37afbf4ffc91fbd5224137a22b,915e4042c82a4596bbc3f73174c64644,a51822c9fea849e28428c03f46478a69,5887e0c9c857463194e5e26cf94a7970
68,2bd72b3cec7e4063b2cc1c0e2dcaec0b,c2da2609cf044a2388e6eb7af0cba70a,ebd3e88cf7e74e3083dc6855167579d6,fb9dfb246aa14582834912948ef35690,e440c5886d8a43d097efa3aaa7e08f26
69,722655820d99482f95a201574337ff60,effd1f0232374825a1cd9d6233c46c0d,94c302e4619840e598dfbdb86e27f4ab,804ac3f9240b4409905a21cfbaffd522,773d9a2545e6459889f80156fb67eae9
70,07a9df79dab747ba8a5239cf02d6ae5a,20a57352a8374641ab65a850e88934f8,370f9f154200480f8389387222118d8e,2a5ace7f05834b59842dcb5a337d6df1,cb9fadadf5bf4957af004263f69072f1
71,8044e088b99b4da09af135ca9b7127b0,a9575407dead4986b3c48f6f3acf73f4,a474ce6cf9ec43c981731bcca7709a0b,96dfe9fe08fb4f8e9a57f6c7b18815c0,7c281cfd779d4661afe33ae6c6b3176b
72,41cb6126aac24d1896deb87a34eee8a5,b1abe75bfe8841c48f040d2de1b91212,6f9181b267f64bea8d01652c950e4515,af0930963f92423c99f4f78960a55d5c,09e9358f6eac4a888485d7841a363f1a
73,cebb05d3220a4712abe5cdb84fabbf38,e6d4d1e12eb64fc091ec120d88718ef4,e6e3935196e84c82b98206a3257a5117,5de7a602d7264bab8987de0c00eaeb42,ff194cf82d0d45439b5d18c2fb18ddd0
74,b8f24b8fa7cf4efd846670e4e8817ca7,23da08d041c549cbb1f87d22dd3639f3,f8814217700649f494991bab6a9f29cc,262eec5e386b4857baa976cc7f51a8f7,ec313e9987994108a0cd28a3487f150f
75,4da010c4a99e4e1280de1ab51bc9cfa5,5d1e7ac9d36245818c66b5a36d137792,5446595dc0434d03bed4c81ad9b816e2,fe5b8fb3ef8b4318b0edd0ffe0545af7,cbe48635996949dfafe59a9c64b7fcb6
76,da96cc38b6214746903e6629f440a8dd,c8b24bd88a004b92ac87bbb0fab5f655,e2d9f71950ba4dd79e26a906476e46ab,4a831662b2d64547b7ef07a7ffdca89a,e82607e3f4b7426faaa0783d5993e9c7
77,e64d34e6c9174492b6258215128a0253,ddc28ba252cc4ad180d4beffafe3d93b,f44e2f11869344dea9ad8a61ef93fe54,21ce093c6c4a44a48284cd6793c65fd4,76ccb02e1967455b9b6d3d08c9452512
78,dbec2de926504d11a8e31649dea27005,f6e928df6f2c46d3805a43a2ee196912,b632731fff224330a01843b85b53a561,67863ac5ed9d4d2c99d463174013dcdf,e1cb19e4c9444b1da8e17b75151bacd9
79,b4161fff3b134815bb57584389667883,6193ddb83315435fa9ed114c7556619f,e8ea4696089e46d3aa1b67e629050ba2,17a66344f4dc41bcb9ab110e09e46d55,f1a51170f0ac446480c737966ca0902c
80,fd3c795d8c764630989416be9da51c49,ac76a3d9a59d42128b74cc137a4ceff9,758c09db600d48749f1d9e8f4d2bae3d,74f7b0255fa2480f8b7888de36fed839,94a3ecca15d14f15891da0a819f12538
81,b6f050bc2ed9412ab57662414ab51447,58e1cd51d2694511881330a41bac7cef,1bd176b50d62414fa526011d976a1286,cc08ad7438b549d3bb932bca79c5f48f,5c48851c07114a6d8c131fe6481001e5
82,56aa32093835481094a176867dfc85a0,eb7d45f869d14c98b2efbd6b1daf21f1,e1650bb536444407bac7441c1a980005,7b93eae41d7f404496e6f9f2e119d3b7,ecacad760f97413ebf32277764587aae
83,9ef1f34f922043f8815a24a2f818a01d,a9bc236f02434d5aba393599badb7960,4175a06b54b449329ed98ca9d3c91650,8805cbc7ea084e858ffabc48a76db21c,1715a130abe048e1bf79bdd40b84ae8d
84,11d52e8054e6487e8891cd3a31dd27d0,ff44cc13e2c440f29e62e511b9206847,28a05c1b20a84e53b719e89946619fbe,60d73091f9034ab6b916689b74c386d8,ab55437aa9264996b6b3cab9e3ea0d63
85,5300117476044222907e0be23b2d72c5,b62b26e31e7d464a96f3781a0dcccdd1,58475247e635449eb29f062dfeefa99c,525ce6ce2cb747a3bef3f771709d3e75,c4c0979cf70b47089baec7424d69698b
86,cbd434330e1949909ed587d981d56e68,fbf3926bee6643b5b048f3729a3f8ef0,afa9c4e95ce2409cbeda31de70b9e07f,2e6eaff969af40c29adedad7136bcb22,1cdb6e46a4e345e6b0d05303ef600568
87,f1a21b4713904f8ba22df9867d3e1e3a,7ee365aec7c2444dabe68520a2b58579,6a58c02b1410420388293bdd7767711d,2b2677e98fcc46748a7c79836d39ca0d,5b6034c79966421ea84c6565e06028c6
88,f158718cccb3454a989a0d9984878bc1,51b1eb7aba094d579319083415f08b6c,e56cc1036eec4f7a8e4845d6da5e7fae,8aba78fc6fa44a198a53b71313fcf408,29c737ae402d4620a580d45fec72b650
89,7f0a139698144dbabae57f1004d68e1f,752dcb158a464e9781dd36b75a501bfe,fb238e8fc11748ec8152d2d7803c0b93,80fbad36dab342a08a28925c9950c385,d382cd998a9a4f52af882933a265e538
90,24046c325dbc49b2baec5fc43c36a0cf,6eb8c9db83334394936f6a6df02f90d2,a399414b280a4ad1bb8afd1a85e532c5,c8c9e8b2b79940c581830232594ffd70,4d9525ed75af48a6806fd301cd70377c
91,a2fa0e17ca5c48e1b78c94d696e5118d,31b2f15cd37247b888e2db7a6f2e4d6f,4054c681a4c04790b6dd298e6306ad78,bf84106f031a49ab983674d8b1e99ee1,975847a0cc704cbe900c88215be743a9
92,f8ef20503f7f42739416d7c61931a007,061de23609e345ca959cc02d0edb06ca,4b1da39ac6974adbbe2d9efe8b07ed2c,e88d8530ca914ac8982ec8e029442e15,2bac0cd640c944d49fe61811d58ca364
93,202b40fdde1e4b90a60105262e107588,769121995c4f4ad6bf6845c097a7df10,f3f6ac7aa2ae495abc4befdfbee3c6b9,fa769cc91d5d4b448fd3ee2a8cba669b,22d711e7f8a64748bcbc08694855dfcf
94,637fd467af02494bad2885ab0ff74e37,6213e3a425af445d9b41f83458cb8fb9,d4b0499f7d5d459eb603b26cbdf8e71d,669d2e24201546ce8fcd8bdb8fd6dafc,5f563ce910974f66830ef1cac0568e96
95,dfd4a839ee2241db82f37e3d4104668d,683cf34ba44c452cab9149b9ba9c107b,2b30ebf7c0844c4e98487b47cfe2c989,ecf56c5a58194a55ad2ac81faf228321,82db30996ccc43b08f4a639f97fbafe9
96,5b143cf1ab544189a7d5dfe24ec6a0b0,123bdbbc8dff4488b2715acb48187e52,7d44be14df754ec6b63fce667ac1a942,047eec29d7cc44c0978ffa31d1c2fe18,b315e97184b44633b92b8f6c71ad0990
97,11ca0d31bb1d40cdb215836a5dba484a,570ea472294f480198340f19a40bbe3a,30d332c0e2f74bbe8791dce823751b7e,ca2908ec41af40a2b3cc97cf8d3443c8,1a1a562c29dc419e97ecc546ec27819a
98,fc2c04e24eba492bbece9732464493ce,7f2ea03fe4754d6181ec1bf1faeff4b2,7b2f13b80c074a99a4181af28eb7205e,fe2cb2b864bc4fb29b8054f9701b49b3,465b333387244926a746e19cc809a1e1
99,0b053b166ebb412f9dc2eb9841eedc79,17589315469e41a69d8cc60ee6f3cf34,7075d11cbecd4f7cab9c015156bbec30,009a3c68c36d4c219d7ab8bb51726137,6077a057de344c9293ac2e62f904c0b8
100,8ce2c974812c4d9f9808f17acbdf8839,058afa0a3f9c4dd5bad84c90c1ae7475,a559066b390349aea5dd3dca0ad45144,ec0062d287a041ceaa513bf1d407defe,be2bc77c698d4287997929c19aacf412
101,69ae01a748704e36855862d9eaa1f8c9,1f7d91fa1a6749389c0611e5f854d9b3,10115763f1e34035a7b746c739c1f5e3,9923a6ac3dac40a49adfa247efbe2d2d,b520af406e804ea8b0709258c19f12da
102,b57542fa7adb49b8bffb412fb8caca4b,e39e1fcf6e2347cf94ef83689b7491d8,3be022bc7c244257b5056d9f9c8b4181,45b31d9d2b5947d08f2de2fa26f61ea7,47d1f738a1c8429b85c40320c8ed4713
103,b704e0bd9e01453f9d8fef280553a960,4449bc3043fb4a62a7a18695ac1f368d,a98fbba589d04e61b5a3f2d76bdcc55d,018835c693e247cb9c3542a9f3d76e5b,88b5ecde65a84a1ab9f859a0cdf43e1f
104,cace59c4d36f47bc823c06f5ec125371,3e06258901d44dda9bf1f7f19e213c20,da11b70ea6324322949bcb05fe44ece3,09056d2172e64c5997c61444a0879f09,640d9c05c6ba497895f19d0d0b10426b
105,92f34e2c87aa471792156815e9a75612,719ff0482d1b498c83e90dd1478468a2,8cc2cc126bcb40acb700fc9a0c860c4a,904fded77fa04b2bbfa5e29ab86086c8,58830cc7aa7c4a28b742a06de39f79ac
106,22b99dfcf33c4340aad8504b02248663,2cca2932235a42618eb642794797bb2e,eb6c7a554fa74a35939aa3fffc68a51e,be79b72ace9b4a91a8056d37dae5b8c5,625f3ff0b4fd48209a0c920edd14e99a
107,c48f2d56d7a74f6dad8940510727606a,e23b462fe9254bf88997f7564a1bb8cd,eaadce30f7364875aca528c0a804149d,49a87c2faceb483d8cffdfc02fbd725b,6787b7f3289140edbaa705ddb91b302a
108,e75e30a211fc4ede8044bfc751a12936,1b7d86bbc54f482d875320c4ecd48578,36ba37c2e6a546648fa68f1dc72b8c45,7e226d7d74f244839f9e95dbf03176ec,f894d172fdf64b3bbd78799570ceecd9
109,9e7c19f5a83546c99c94f12daeae51d7,fc8dbe8efac542d1a2eb8b7d2380bb09,f18ca9fffba64c4fa0fd59b50162cc55,d34400d2daf64795847b5841d915e624,0d0d83577b2c4651893546eaddf111b4
110,e28a25e293184fc696f26817b0785e1d,5e586444578d4fe09f0585eb8e5b406e,fb00e48cfea445458225e50838ae997a,6688cfcd25a7448d83cea78f21fa08d0,21bf4e1063374a67a555f411f187915d
111,b51e430d27064a9ea561c16592d7d7bd,a5a3586c77cf4e7bb7fffc9c452b4576,792b21bb9f58434daf1caeae9d7a6242,cf8773477a8e4212af4118301bc682da,3d2f7647900949baacd3051fca07b098
112,a1eec4cdd99043a68bfe488e73726dc0,31c810ff5ed34bfeab7ce57257a05735,25dcce4f05b9432c95237cfe02f15bca,86fc6a7dedc646a1be1e7473e4d762de,d58fc69e4a464214ae3101db654177a8
113,c039c5a03c1d43b29af4e2ade97b1f6b,e3f5c0e42eae488ca325aac7b7906e42,722993184add446497de78c7dcf89bec,9a6e7df284a843a9bb3231eaeb26665c,b456daf762c64d14af646cde5c7659a0
114,dfde94a2a3b44773bc22807d9cd84ad6,3dab9fb20b4748e29e4930874e10e03b,88fd8bec08324b5c92b6a30a4a0b3b20,b419c5de52864eebbe2d306224ffd72b,2d6098770ec9490b8c44c055b81ac788
115,bcd207674c684615bc3b109268cc34de,2a20c6e205c94778ad1af8a5dfdca622,98b1f5a161644bc08ef19ec997d17ea2,b2ec2cb91d6642fda62ffb3a806f374d,c8609fa2b6cc4a20ab6a2bab528b6c1b
116,8f062912d3304c8282d5f1add0a99332,313083ebd90b4e10a8facd7057cf93be,70aa147f9c9f4a3487f5ec343fcc4e8d,de52b3f4398841c1be7f259e10187292,24422502e43d448ea94c6f842e74e7c0
117,35960fb0ed6e43afa968360e3acb48f0,87f5bc8d37d34fcfb4532071aaf7e4f1,ec969990da884a7db3344dbc59f08f33,3c2f258ca6ee4a049a90fb2ab2c0ca89,f69598d4386a438aba07551943e6816a
118,5e42ec4082834e09abdd657472854d1a,157d7f00e2e34366bfb9a0114f87816d,fe8a1005129f4cd58edcdcf3bfe3034a,804ecfd0c9264cdc8ca7df41711d1985,38cc99f7dba048feac13e0625f00a7cc
119,565669209bda4277a2cfaf7fb601a785,73c49e2f01ff4952af4ecf53e07534c0,3dec0baf9c9f4aba9da0f551bbcaa422,8e16c655bd6142e2a7fe87964bf60aa9,f56adf6bfa154cb380eeb729e68bb0f8
120,deccd7bcaf6a4f66bc373f3833786fb3,d094988887c2495099f254ed4f5fcd21,5555635fe8c641468af3afa2d55ed6bf,bfa4b41de1584440956f86fba380b321,b930fcbae076401ea1471af2c48b98ca
121,7fb172ef64d3479fb59ed1cc914216e4,a17c2288498f4e54a9ac90368098cd4a,0c108cbf1f2a4af99c55a7adc70f568f,c9440cc00a964e838b955828dca7ad9a,87d089b7aed143818f0851b130413723
122,f40b1a4aef494a0e9166cbd70182b0c8,4c58d202b6014dc590e6ad8affc88272,b05247dce7f14114aef6f8c5637a6328,8d71eaebc7074051b886ce3e41b9a014,41ffe441886146ca9e1e5953a1be742a
123,49def67909c64046943785b8fa995364,55e953c7b11d410a88d504e60ba281a8,9bc09f89a10041a3b045044cdcbd2917,4fc227f7be834277b52555647973813b,0b158bea480f44a78ded46c7bc9c8535
